name,team,bye,fpts,passAtt,passCmp,passYds,passTds,passInt,pass2pt,rushAtt,rushYds,rushTd,rush2pt,rcvRec,rcvYds,rcvTds,rcv2pt,fumLost,fumTd
Larry Fitzgerald,Ari,10,99,0,0,0,0,0,0,0,0,0,0,71,798,4,0,0,0
Antonio Brown,Pit,4,98,2,0,0,0,1,0,7,24,0,0,66,787,5,0,2,0
Percy Harvin,Min,11,94,0,0,0,0,0,0,22,96,1,0,62,677,3,0,1,0
Brandon Gibson,Stl,9,93,0,0,0,0,0,0,0,0,0,0,51,691,5,0,0,0
Nate Washington,Ten,11,92,0,0,0,0,0,0,0,0,0,0,46,746,4,0,0,0
Dwayne Bowe,KC,7,92,0,0,0,0,0,0,0,0,0,0,59,801,3,0,1,0
Donnie Avery,Ind,4,90,0,0,0,0,0,0,4,9,0,0,60,781,3,0,0,0
Darrius Heyward-Bey,Oak,5,89,0,0,0,0,0,0,2,16,0,0,41,606,5,0,0,0
Brandon LaFell,Car,6,88,0,0,0,0,0,0,3,35,0,0,44,677,4,0,0,0
Jeremy Kerley,NYJ,9,86,1,1,42,0,0,0,5,8,0,0,56,827,2,0,3,0
Chris Givens,Stl,9,85,0,0,0,0,0,0,3,12,0,0,42,698,3,1,0,0
Hakeem Nicks,NYG,11,82,0,0,0,0,0,0,0,0,0,0,53,692,3,0,0,0
Pierre Garcon,Was,10,82,0,0,0,0,0,0,2,9,0,0,44,633,4,0,0,0
Greg Little,Cle,10,81,0,0,0,0,0,0,2,15,0,0,53,647,4,0,0,0
Danny Amendola,Stl,9,80,0,0,0,0,0,0,2,8,0,0,63,666,3,1,2,0
Kenny Britt,Ten,11,79,0,0,0,0,0,0,0,0,0,0,45,589,4,1,1,0
Kendall Wright,Ten,11,78,0,0,0,0,0,0,1,4,0,0,64,626,4,0,1,0
Brandon Stokley,Den,7,78,0,0,0,0,0,0,0,0,0,0,45,544,5,0,0,0
Davone Bess,Mia,7,78,0,0,0,0,0,0,0,0,0,0,61,778,1,0,0,0
DeSean Jackson,Phi,7,76,0,0,0,0,0,0,3,-7,0,0,45,700,2,0,0,0
Marcel Reece,Oak,5,74,0,0,0,0,0,0,59,271,0,0,52,496,1,0,0,0
Rod Streater,Oak,5,71,0,0,0,0,0,0,0,0,0,0,39,584,3,1,1,0
Andrew Hawkins,Cin,8,71,0,0,0,0,0,0,6,30,0,0,51,533,4,0,0,0
Leonard Hankerson,Was,10,66,0,0,0,0,0,0,2,5,0,0,38,543,3,0,0,0
Donald Jones,Buf,8,64,0,0,0,0,0,0,0,0,0,0,41,443,4,0,0,0
Emmanuel Sanders,Pit,4,62,0,0,0,0,0,0,1,4,0,0,44,626,1,0,2,0
Kevin Ogletree,Dal,5,61,0,0,0,0,0,0,2,9,0,0,32,436,4,0,0,0
Titus Young,Det,5,60,0,0,0,0,0,0,2,16,0,0,33,383,4,0,0,0
Michael Floyd,Ari,10,60,0,0,0,0,0,0,0,0,0,0,45,562,2,0,1,0
Jason Avant,Phi,7,59,0,0,0,0,0,0,0,0,0,0,53,648,0,0,0,0
Kevin Walter,Hou,8,58,0,0,0,0,0,0,0,0,0,0,41,518,2,0,0,0
Josh Morgan,Was,10,58,1,0,0,0,0,0,3,25,0,0,48,510,2,0,0,0
Greg Jennings,GB,10,57,0,0,0,0,0,0,0,0,0,0,36,366,4,0,0,0
Randy Moss,SF,9,55,0,0,0,0,0,0,0,0,0,0,28,434,3,0,0,0
Joseph Morgan,NO,6,52,0,0,0,0,0,0,1,1,0,0,10,379,3,0,0,0
Alshon Jeffery,Chi,6,51,0,0,0,0,0,0,0,0,0,0,24,367,3,0,0,0
Michael Jenkins,Min,11,49,0,0,0,0,0,0,0,0,0,0,40,449,2,0,0,0
Mario Manningham,SF,9,48,0,0,0,0,0,0,3,64,0,0,42,449,1,0,1,0
Jeff Cumberland,NYJ,9,48,0,0,0,0,0,0,0,0,0,0,29,359,3,0,0,0
Doug Baldwin,Sea,11,47,0,0,0,0,0,0,0,0,0,0,29,366,3,0,0,0
Tiquan Underwood,TB,5,46,0,0,0,0,0,0,1,1,0,0,28,425,2,0,0,0
Austin Pettis,Stl,9,45,0,0,0,0,0,0,0,0,0,0,30,261,4,0,0,0
Mohamed Sanu,Cin,8,44,1,1,73,1,0,0,5,15,0,0,16,154,4,0,0,0
Rueben Randle,NYG,11,44,0,0,0,0,0,0,0,0,0,0,19,298,3,0,0,0
Earl Bennett,Chi,6,44,0,0,0,0,0,0,0,0,0,0,29,375,2,0,0,0
Jacoby Jones,Bal,8,41,0,0,0,0,0,0,1,6,0,0,30,406,1,0,0,0
Travis Benjamin,Cle,10,41,0,0,0,0,0,0,6,66,0,0,18,298,2,0,1,0
Jarius Wright,Min,11,40,0,0,0,0,0,0,2,11,0,0,22,310,2,0,0,0
Aldrick Robinson,Was,10,40,0,0,0,0,0,0,1,14,0,0,11,237,3,0,0,0
Stephen Hill,NYJ,9,40,0,0,0,0,0,0,0,0,0,0,21,252,3,0,0,0
Julian Edelman,NE,9,40,0,0,0,0,0,0,4,45,0,0,21,235,3,0,1,0
Ryan Broyles,Det,5,40,0,0,0,0,0,0,0,0,0,0,22,310,2,0,0,0
Harry Douglas,Atl,7,39,0,0,0,0,0,0,2,4,0,0,38,395,1,0,0,0
Riley Cooper,Phi,7,39,0,0,0,0,0,0,0,0,0,0,23,248,3,0,0,0
Nate Burleson,Det,5,37,0,0,0,0,0,0,8,48,0,0,27,240,2,1,0,0
Brad Smith,Buf,8,35,1,0,0,0,1,0,14,116,1,0,14,152,2,0,0,0
Devery Henderson,NO,6,35,0,0,0,0,0,0,1,13,0,0,22,316,1,0,0,0
Jonathan Baldwin,KC,7,34,0,0,0,0,0,0,0,0,0,0,20,325,1,0,0,0
Chaz Schilens,NYJ,9,33,0,0,0,0,0,0,0,0,0,0,28,289,2,0,1,0
Louis Murphy,Car,6,32,0,0,0,0,0,0,1,3,0,0,25,336,1,0,0,0
