28623,28,RB,Kenny Hilliard,Was
28654,25,RB,Raheem Mostert,SF
28689,23,RB,Dreamius Smith,Pit
28714,26,RB,Thomas Rawls,Sea
28718,6,RB,Rod Smith,Dal
28737,14,RB,Brandon Wegher,LAR
28808,3,RB,Paul Lasike,Chi
28832,1,RB,Terron Ward,Atl
28847,30,RB,Corey Grant,Jax
28865,6,RB,Trey Williams,Dal
28874,12,RB,Akeem Hunt,KC
28887,8,RB,Zach Zenner,Det
28922,33,RB,John Crockett,Bal
28938,20,RB,Julian Howsare,NYJ
28953,1,RB,Terrence Magee,Atl
28965,23,RB,Gus Johnson,Pit
28990,14,RB,Malcolm Brown,LAR
28997,14,RB,Zach Laskey,LAR
29013,26,RB,George Farmer,Sea
29085,16,RB,Mack Brown,Min
29178,23,RB,Terrell Watson,Pit
29184,22,RB,Bronson Hill,Ari
29238,6,RB,Ezekiel Elliott,Dal
29279,10,RB,Derrick Henry,Ten
29307,15,RB,Kenyan Drake,Mia
29324,26,RB,C.J. Prosise,Sea
29353,34,RB,Tyler Ervin,Hou
29368,33,RB,Kenneth Dixon,Bal
29370,7,RB,Devontae Booker,Den
29377,13,RB,DeAndre Washington,Oak
29383,19,RB,Paul Perkins,NYG
29384,3,RB,Jordan Howard,Chi
29387,21,RB,Wendell Smallwood,Phi
29390,18,RB,Jonathan Williams,NO
29405,33,RB,Alex Collins,Bal
29410,7,RB,Andy Janovich,Den
29432,24,RB,Derek Watt,LAC
29445,1,RB,Kelvin Taylor,Atl
29450,5,RB,Darius Jackson,Cle
29470,8,RB,Dwayne Washington,Det
29471,18,RB,Daniel Lasco II,NO
29476,28,RB,Keith Marshall,Was
29481,7,RB,Zac Brooks,Den
29499,21,RB,Andrew Bonnet,Phi
29503,29,RB,Devon Johnson,Car
29518,24,RB,Kenneth Farrow,LAC
29531,20,RB,Chris Swain,NYJ
29542,30,RB,Jhurell Pressley,Jax
29550,17,RB,Glenn Gronkowski,NE
29560,27,RB,Peyton Barber,TB
29575,27,RB,Russell Hansbrough,TB
29599,11,RB,Josh Ferguson,Ind
29616,3,RB,Bralon Addison,Chi
29650,26,RB,J.D. McKissic,Sea
29656,12,RB,Will Ratelle,KC
29661,30,RB,Brandon Wilds,Jax
29680,28,RB,Byron Marshall,Was
29681,2,RB,Cedric O'Neal,Buf
29694,28,RB,Rob Kelley,Was
29695,9,RB,Joe Kerridge,GB
29700,4,RB,Tra Carson,Cin
29715,14,RB,Aaron Green,LAR
29731,9,RB,Don Jackson,GB
29810,1,RB,Soma Vainuku,Atl
29821,26,RB,Tre Madden,Sea
29872,22,RB,D.J. Foster,Ari
29903,6,RB,Brandon Brown-Dukes,Dal
29906,22,RB,Elijhaa Penny,Ari
