27724,2,WR,Walter Powell,Buf
27737,20,WR,Quincy Enunwa,NYJ
27746,33,WR,Michael Campanaro,Bal
27764,9,WR,Jeff Janis,GB
27767,5,WR,James Wright,Cle
27822,24,WR,Isaiah Burse,LAC
27826,7,WR,Bennie Fowler,Den
27852,6,WR,Javontee Herndon,Dal
27874,30,WR,Allen Hurns,Jax
27918,17,WR,Tony Washington,NE
27921,18,WR,Brandon Coleman,NO
27928,12,WR,Seantavius Jones,KC
27938,2,WR,Philly Brown,Buf
27951,27,WR,Derel Walker,TB
27976,2,WR,Jeremy Butler,Buf
28020,10,WR,Jonathan Krause,Ten
28026,18,WR,Willie Snead,NO
28046,12,WR,Albert Wilson,KC
28060,27,WR,Freddie Martino,TB
28071,27,WR,Bernard Reedy,TB
28121,6,WR,Corey Washington,Dal
28174,15,WR,Rashad Lawrence,Mia
28214,13,WR,Seth Roberts,Oak
28234,1,WR,Taylor Gabriel,Atl
28392,13,WR,Amari Cooper,Oak
28395,3,WR,Kevin White,Chi
28402,15,WR,DeVante Parker,Mia
28408,21,WR,Nelson Agholor,Phi
28414,33,WR,Breshad Perriman,Bal
28417,17,WR,Phillip Dorsett,NE
28425,20,WR,Devin Smith,NYJ
28428,21,WR,Dorial Green-Beckham,Phi
28429,29,WR,Devin Funchess,Car
28457,26,WR,Tyler Lockett,Sea
28458,30,WR,Jaelen Strong,Jax
28464,12,WR,Chris Conley,KC
28475,5,WR,Sammie Coates,Cle
28493,28,WR,Jamison Crowder,Was
28495,1,WR,Justin Hardy,Atl
28520,25,WR,DeAndre Smelter,SF
28527,30,WR,Rashad Greene Sr.,Jax
28534,16,WR,Stefon Diggs,Min
28547,22,WR,J.J. Nelson,Ari
28550,33,WR,Kenny Bell,Bal
28563,34,WR,Keith Mumphery,Hou
28572,29,WR,Kaelin Clay,Car
28574,24,WR,Geremy Davis,LAC
28621,24,WR,Da'Ron Brown,LAC
28622,2,WR,Dezmin Lewis,Buf
28626,3,WR,Mario Alford,Chi
28633,3,WR,Tre McBride,Chi
28645,5,WR,Rasheed Bailey,Cle
28669,23,WR,Eli Rogers,Pit
28678,3,WR,Titus Davis,Chi
28691,24,WR,Tyrell Williams,LAC
28697,3,WR,Cameron Meredith,Chi
28727,7,WR,Jordan Taylor,Den
28730,29,WR,Damiere Byrd,Car
28740,11,WR,Quan Bray,Ind
28787,5,WR,Rannell Hall,Cle
28793,11,WR,Dres Anderson,Ind
28800,34,WR,DeAndrew White,Hou
28834,30,WR,Shane Wynn,Jax
28840,5,WR,Jordan Leslie,Cle
28930,30,WR,Larry Pinkard,Jax
28947,25,WR,DeAndre Carter,SF
28974,17,WR,Jake Kumerow,NE
28985,20,WR,Chris Harper,NYJ
29001,8,WR,Bradley Marquez,Det
29014,12,WR,Antwan Goodley,KC
29024,20,WR,Lucky Whitehead,NYJ
29038,10,WR,Darius Jennings,Ten
29056,16,WR,Isaac Fruechte,Min
29066,19,WR,Andrew Turzilli,NYG
29069,27,WR,Donteea Dye,TB
29070,27,WR,Adam Humphries,TB
29128,20,WR,Deshon Foxx,NYJ
29152,5,WR,Kasen Williams,Cle
29213,26,WR,Jamel Johnson,Sea
29226,1,WR,Anthony Dable,Atl
29229,18,WR,Xavier Rush,NO
29249,5,WR,Corey Coleman,Cle
29255,34,WR,Will Fuller V,Hou
29256,28,WR,Josh Doctson,Was
29257,16,WR,Laquon Treadwell,Min
29274,19,WR,Sterling Shepard,NYG
29281,18,WR,Michael Thomas,NO
29288,4,WR,Tyler Boyd,Cin
29319,34,WR,Braxton Miller,Hou
29320,15,WR,Leonte Carroo,Mia
29341,33,WR,Chris Moore,Bal
29346,17,WR,Malcolm Mitchell,NE
29348,5,WR,Ricardo Louis,Cle
29351,14,WR,Pharoh Cooper,LAR
29360,12,WR,Demarcus Robinson,KC
29374,10,WR,Tajae Sharpe,Ten
29388,5,WR,Jordan Payton,Cle
29397,9,WR,Trevor Davis,GB
